recordUri	msBiblId	shelfmark	sourceBiblId	sourceBiblUri	sourceBiblString	correspEditionsBiblId
http://syriaca.org/work/286	bib286-18	mss Paris, Bibliothèque nationale, syr. 295, f. 10-42v	bib286-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 65	
http://syriaca.org/work/286	bib286-19	mss Paris, Bibliothèque nationale, syr. 326, f. 91-126	bib286-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 65	
http://syriaca.org/work/286	bib286-20	mss Paris, Bibliothèque nationale, syr. 303	bib286-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 65	
http://syriaca.org/work/286	bib286-21	ms Saint-Pétersbourg, Académie des Sciences, Institut d’Études orientales, Fonds Diettrich cod. d (Pigulevskaya 50), f. 85v-113	bib286-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 65	
http://syriaca.org/work/286	bib286-22	ms Birmingham, Selly Oak College Library, Coll. Mingana, Syr. 598, f. 104-125	bib286-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 65	
http://syriaca.org/work/286	bib286-23	ms Qarahqosh, Église syrienne orthodoxe Mâr Giwargis (?), cod. 47 (histoire)	bib286-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 65	
http://syriaca.org/work/286	bib286-24	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib286-8
http://syriaca.org/work/287	bib287-10	ms Berlin, Königliche Bibliothek, or. oct. 1256 (Assfalg 26, olim Abbeloos, dein Bedjan, copié sur ms Diyarbakir, Archevêché chaldéen, cod. 96 [nunc Mardin, Évêché chaldéen, y vu en 1969]), p. 690-731 + ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 167-191 + ms de Perse	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	bib287-7
http://syriaca.org/work/287	bib287-11	ms d’Abbeloos + ms de Mossoul ??	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	bib287-8
http://syriaca.org/work/287	bib287-12	ms Dawra, Monastère chaldéen, cod. 622, f. 243-276	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	bib287-9
http://syriaca.org/work/287	bib287-13	ms Dawra, Monastère chaldéen, cod. 628 (olim Alqosh, Monastère N.-D. des Semences, cod. 214 Vosté), cah. 24 p. 5 - cah. 27 p. 6	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	
http://syriaca.org/work/287	bib287-14	ms Dawra, Monastère chaldéen, cod. 633, f. 57-92	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	
http://syriaca.org/work/287	bib287-15	ms Vatican, Syr. 597, f. 160v-186	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	
http://syriaca.org/work/287	bib287-16	ms Berlin, Königliche Bibliothek, syr. 76 (orient. octav. 337), f. 1-61v	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	
http://syriaca.org/work/287	bib287-17	mss Paris, Bibliothèque nationale, syr. 295, f. 168-212v	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	
http://syriaca.org/work/287	bib287-18	mss Paris, Bibliothèque nationale, syr. 309, f. 194-240	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	
http://syriaca.org/work/287	bib287-19	mss Paris, Bibliothèque nationale, syr. 326, f. 22-66	bib287-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 66	
http://syriaca.org/work/287	bib287-22	The manuscript witnesses for edition 3 are undetermined.	bib250-1		,  	bib287-9
http://syriaca.org/work/288	bib288-8	collation du ms d’Abbeloos + ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222) + ms de Perse (= Ourmia, Sarau-Shedd 84 ou 179 ?)	bib288-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 67	bib288-6
http://syriaca.org/work/288	bib288-9	ms d’Abbeloos + ms de Mossoul ??	bib288-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 67	bib288-7
http://syriaca.org/work/288	bib288-10	ms Vatican, Borg. Syr. 91, f. 75-94	bib288-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 67	
http://syriaca.org/work/288	bib288-11	ms Berlin, Königliche Bibliothek, or. quart. 1051 (Assfalg 25), f. 144v-169	bib288-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 67	
http://syriaca.org/work/288	bib288-12	ms Londres, British Library, Or. 4404, f. 141v-166	bib288-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 67	
http://syriaca.org/work/289	bib289-7	ms de Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 191-201 + collation du ms Berlin, Königliche Bibliothek, or. oct. 1257 (Assfalg 27, olim Abbeloos, dein Bedjan copié sur ms Diyarbakir, Archevêché chaldéen, cod. 96 [nunc Mardin, Évêché chaldéen, y vu en 1969]), p. 111-157	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	bib289-5
http://syriaca.org/work/289	bib289-8	ms Vatican, Borgia Syr. 128 (?)	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	bib289-6
http://syriaca.org/work/289	bib289-9	ms Vatican, Borg. Syr. 91, f. 57-65	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/289	bib289-10	ms Londres, British Library, Rich. 7200, f. 84v-90	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/289	bib289-11	ms Berlin, Königliche Bibliothek, or. quart. 1051 (Assfalg 25), f. 103v-114	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/289	bib289-12	ms Dawra, Monastère chaldéen, cod. 622, f. 214-226	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/289	bib289-13	ms Dawra, Monastère chaldéen, cod. 628 (olim Alqosh, Monastère N.-D. des Semences, cod. 214 Vosté), cah. 22, p. 19 - cah. 24, p. 5	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/289	bib289-14	ms Dawra, Monastère chaldéen, cod. 630 (olim Alqosh, Monastère N.-D. des Semences, cod. 217 Vosté), cah. 7, p. 14 - cah. 9, p. 1	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/289	bib289-15	ms Paris, Bibliothèque nationale, syr. 295, f. 126v-144v	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/289	bib289-16	ms Paris, Bibliothèque nationale, syr. 309, f. 174-194	bib289-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 68	
http://syriaca.org/work/290	bib290-5	collation du ms Berlin, Königliche Bibliothek, or. oct. 1257 (Assfalg 27, olim Abbeloos, dein Bedjan copié sur ms Diyarbakir, Archevêché chaldéen, cod. 96 [nunc Mardin, Évêché chaldéen, y vu en 1969]), p. 233-239	bib290-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 69	bib290-3
http://syriaca.org/work/290	bib290-6	ms Vatican ?	bib290-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 69	bib290-4
http://syriaca.org/work/290	bib290-7	ms Vatican, Syr. 161, f. 85v-86v	bib290-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 69	
http://syriaca.org/work/290	bib290-8	ms Dawra, Monstère chaldéen, cod. 631 (olim Alqosh, Monastère N.-D. des Semences, cod. 218 Vosté)	bib290-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 69	
http://syriaca.org/work/291	bib291-6	collation du ms Berlin, Königliche Bibliothek, or. oct. 1257 (Assfalg 27, olim Abbeloos, dein Bedjan copié sur ms Diyarbakir, Archevêché chaldéen, cod. 96 [nunc Mardin, Évêché chaldéen, y vu en 1969]), p. 205-233 + ms de Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 201-208v	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	bib291-4
http://syriaca.org/work/291	bib291-7	ms Vatican ?	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	bib291-5
http://syriaca.org/work/291	bib291-8	ms Vatican, Syr. 161, f. 86v-91	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-9	ms Vatican, Borg. Syr. 39, f. 181v-188	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-10	ms Vatican, Borg. Syr. 91, f. 39-44v	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-11	ms Dawra, Monastère chaldéen, cod. 621 (olim Alqosh, Monastère N.-D. des Semences, cod. 212 Vosté), cah. 14, p. 16 - cah. 15, p. 10	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-12	ms Dawra, Monastère chaldéen, cod. 622, f. 184-193	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-13	ms Dawra, Monastère chaldéen, cod. 623 (olim Alqosh, Monastère N.-D. des Semences, cod. 213 Vosté), cah. 2, p. 12 - cah. 3, p. 17	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-14	ms Dawra, Monastère chaldéen, cod. 624, f. 166-188	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-15	ms Dawra, Monastère chaldéen, cod. 626, f. 93-104	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-16	ms Dawra, Monastère chaldéen, cod. 628 (olim Alqosh, Monastère N.-D. des Semences, cod. 214 Vosté), cah. 21 p. 20 - cah. 22 p. 19	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-17	ms Dawra, Monastère chaldéen, cod. 629 (olim Alqosh, Monastère N.-D. des Semences, cod. 216 Vosté), f. 61-80	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-18	ms Dawra, Monastère chaldéen, cod. 630 (olim Alqosh, Monastère N.-D. des Semences, cod. 217 Vosté), cah. 13 p. 16 - cah. 14 p. 8	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-19	ms Dawra, Monastère chaldéen, cod. 631 (olim Alqosh, Monastère N.-D. des Semences, cod. 218 Vosté)	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-20	ms Dawra, Monastère chaldéen, cod. 636	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-21	ms Londres, British Library, Add. 14644, f. 44-52v (mutilé du début)	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-22	ms Londres, British Library, Or. 4404, f. 121-128	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-23	ms Paris, Bibliothèque nationale, syr. 234, f. 146v-153v	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-24	ms Paris, Bibliothèque nationale, syr. 236, f. 290-301	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-25	ms Paris, Bibliothèque nationale, syr. 295, f. 84-98	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-26	ms Paris, Bibliothèque nationale, syr. 309, f. 140v-155v	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-27	ms Birmingham, Selly Oak College Library, Coll. Mingana, Syr. 598, f. 150v-158	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-28	ms Damas, Patriarcat syrien orthodoxe, cod. 12/18 (olim ms Dayr az-Za‘faran, cod. 19), f. 81-83v	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-29	ms Sinai, Monastère Sainte-Catherine, Syr. 1013	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/291	bib291-30	ms Ourmia, Sarau-Shedd 179	bib291-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 70	
http://syriaca.org/work/292	bib292-5	ms de Mgr Attar de Diyarbakir + collation du ms Berlin, Königliche Bibliothek, or. oct. 1257 (Assfalg 27, olim Abbeloos, dein Bedjan copié sur ms Diyarbakir, Archevêché chaldéen, cod. 96 [nunc Mardin, Évêché chaldéen, y vu en 1969]), p. 240-355	bib292-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 71	
http://syriaca.org/work/293	bib293-4	ms du patriarche chaldéen Mgr Abolyonan	bib293-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 72	
http://syriaca.org/work/293	bib293-5	ms Berlin, Königliche Bibliothek, or. oct. 1257 (Assfalg 27, olim Abbeloos, dein Bedjan copié sur ms Diyarbakir, Archevêché chaldéen, cod. 96 [nunc Mardin, Évêché chaldéen, y vu en 1969]), p. 394-398	bib293-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 72	
http://syriaca.org/work/294	bib294-4	ms de Perse copié sur ms d’Auricha de Guiavar, église Saint-Saba	bib294-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 73	
http://syriaca.org/work/294	bib294-5	ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 408-425	bib294-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 73	
http://syriaca.org/work/294	bib294-6	ms Paris, Bibliothèque nationale, syr. 295, f. 243-274v	bib294-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 73	
http://syriaca.org/work/295	bib295-3	ms Vatican, Borg. Syr. 91, f. 107v-121v	bib295-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 74	
http://syriaca.org/work/295	bib295-4	ms Berlin, Königliche Bibliothek, or. quart. 1051 (Assfalg 25), f. 197-213v	bib295-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 74	
http://syriaca.org/work/296	bib296-5	ms du patriarche chaldéen Mgr Abolyonan	bib296-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 75	
http://syriaca.org/work/297	bib297-94	collation du ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 2v-52	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-85
http://syriaca.org/work/297	bib297-95	ms Londres, British Library, Add. 14645, f. 1v-49v	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-86
http://syriaca.org/work/297	bib297-96	ms Sinai, Monastère Sainte-Catherine, Syr. 30 (Kamil 74), f. 153-168v	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-90
http://syriaca.org/work/297	bib297-97	ms Londres, British Library, Add. 14645, f. 30v-32	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-93
http://syriaca.org/work/297	bib297-98	ms Alqosh, Église paroissiale chaldéenne, cod. 87 ?	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-89
http://syriaca.org/work/297	bib297-99	ms Dawra, Monastère chaldéen, cod. 622, f. 1-39	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-90
http://syriaca.org/work/297	bib297-100	ms Dawra, Monastère chaldéen, cod. 626, f. 1-50	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-91
http://syriaca.org/work/297	bib297-101	ms Dawra, Monastère chaldéen, cod. 628 (olim Alqosh, Monastère N.-D. des Semences, cod. 214 Vosté), cah. 1 p. 1 - cah. 8 p. 7	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-92
http://syriaca.org/work/297	bib297-102	ms Vatican, Syr. 597, f. 1-8v (fgt)	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	bib297-93
http://syriaca.org/work/297	bib297-103	ms Cambridge, University Library, Add. 2822	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	
http://syriaca.org/work/297	bib297-104	ms Diyarbakir, Archevêché chaldéen, cod. 97	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	
http://syriaca.org/work/297	bib297-105	ms Birmingham, Selly Oak College Library, Coll. Mingana, Syr. 524, f. 1r-v (fgt)	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	
http://syriaca.org/work/297	bib297-106	ms Bagdad, Patriarcat chaldéen catholique, = olim Mossoul, Patriarcat chaldéen, cod. 86	bib297-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 76	
http://syriaca.org/work/297	bib297-108	The manuscript witnesses for edition 3 are undetermined.	bib250-1		,  	bib297-87
http://syriaca.org/work/297	bib297-109	The manuscript witnesses for edition 4 are undetermined.	bib250-1		,  	bib297-88
http://syriaca.org/work/297	bib297-110	The manuscript witnesses for edition 5 are undetermined.	bib250-1		,  	bib297-89
http://syriaca.org/work/297	bib297-111	The manuscript witnesses for edition 7 are undetermined.	bib250-1		,  	bib297-91
http://syriaca.org/work/297	bib297-112	The manuscript witnesses for edition 8 are undetermined.	bib250-1		,  	bib297-92
http://syriaca.org/work/298	bib298-4	ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 112v-116	bib298-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 77	
http://syriaca.org/work/298	bib298-5	ms Londres, British Library, Or. 4404, f. 128v-131v	bib298-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 77	
http://syriaca.org/work/299	bib299-3	ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 116-118	bib299-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 78	
http://syriaca.org/work/300	bib300-3	ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 118-123 + collation de mss du Vatican	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-4	ms Dawra, Monastère chaldéen, cod. 621 (olim Alqosh, Monastère N.-D. des Semences, cod. 212 Vosté), cah. 9, p. 19 - cah. 10, p. 9	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-5	ms Dawra, Monastère chaldéen, cod. 622, f. 117-142 ?	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-6	ms Dawra, Monastère chaldéen, cod. 628 (olim Alqosh, Monastère N.-D. des Semences, cod. 214 Vosté), cah. 18 p. 12 - cah. 19 p. 8	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-7	ms Dawra, Monastère chaldéen, cod. 629 (olim Alqosh, Monastère N.-D. des Semences, cod. 216 Vosté), f. 201-210	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-8	ms Vatican, Borg. Syr. 91, f. 3v-	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-9	ms Paris, Bibliothèque nationale, syr. 295, f. 2v-10	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-10	ms Siirt, Évêché chaldéen, cod. 63	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-11	ms Birmingham, Selly Oak College Library, Coll. Mingana, Syr. 598, f. 98-103v	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/300	bib300-12	ms Oxford, Bodleian Library, Syr. 163 (Marsh. 13), f. 114-126	bib300-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 79	
http://syriaca.org/work/301	bib301-5	ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 123-129v + collation de mss du Vatican	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	bib301-3
http://syriaca.org/work/301	bib301-6	ms Berlin, British Library, Rich. 7200, f. 98-101 (mutilé de la fin) + mss Vatican, Borg. 91, f. 45-49v + Vat. Syr. 160, f. 231v-234v (mutilé de la fin) + ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 123-129v	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	bib301-4
http://syriaca.org/work/301	bib301-7	extrait de Cureton: ms Londres, British Library, Add. 7200, f. 103v-105v (mutilé de la fin)	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/301	bib301-8	ms Dawra, Monastère chaldéen, cod. 621 (olim Alqosh, Monastère N.-D. des Semences, cod. 212 Vosté), cah. 15, p. 10 - cah. 16, p. 3	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/301	bib301-9	ms Dawra, Monastère chaldéen, cod. 622, f. 194-201	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/301	bib301-10	ms Paris, Bibliothèque nationale, syr. 295, f. 98-111v	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/301	bib301-11	ms Cambridge (Mass.), Harvard University Library, Syr. 107, f. 6v-11v	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/301	bib301-12	ms Birmingham, Selly Oak College Library, Coll. Mingana, Syr. 598, f. 158v-165v	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/301	bib301-13	ms Damas, Patriarcat syrien orthodoxe, cod. 12/17 (olim ms Dayr az-Za‘faran, cod. parch. 18 (Dolabany)), f. 210v-212v	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/301	bib301-14	ms Istanbul, Maryemana, Yeni 196 (Palmer) (olim cod. 7 (Vööbus), olim coll. P. Fehim, cod. 1 (Dolabany)), f. 13-18	bib301-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 80	
http://syriaca.org/work/302	bib302-4	ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 519-536	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-5	ms Dawra, Monastère chaldéen, cod. 622, f. 358-383	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-6	ms Dawra, Monastère chaldéen, cod. 623 (olim Alqosh, Monastère N.-D. des Semences, cod. 213 Vosté), cah. 7, p. 10 - cah. 11, p. 2	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-7	ms Dawra, Monastère chaldéen, cod. 633, f. 35-57 + 636	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-8	ms Vatican, Syr. 597, f. 127-145	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-9	ms Londres, British Library, Add. 12174, f. 311v-316	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-10	ms Oxford, Bodleian Library, Or. 19, f. 3-16v	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-11	ms Paris, Bibliothèque nationale, syr. 234, f. 135v-146v	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-12	ms Berlin, Königliche Bibliothek, or. quart. 1051 (Assfalg 25), f. 68v-86v	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-13	ms Damas, Patriarcat syrien orthodoxe, cod. 12/18 (olim ms Dayr az-Za‘faran, cod. 19), f. 70v-73v	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/302	bib302-14	ms Londres, British Library, Or. 11401 (fgts)	bib302-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 81	
http://syriaca.org/work/303	bib303-6	ms Berlin, Königliche Bibliothek, syr. 75 (Sachau 222), f. 234v-247	bib303-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 82	
http://syriaca.org/work/303	bib303-7	ms Dawra, Monastère chaldéen, cod. 628 (olim Alqosh, Monastère N.-D. des Semences, cod. 214 Vosté), cah. 27 p. 6 - cah. 28 p. 19	bib303-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 82	
http://syriaca.org/work/303	bib303-8	ms Dawra, Monastère chaldéen, cod. 629 (olim Alqosh, Monastère N.-D. des Semences, cod. 216 Vosté), f. 286-307	bib303-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 82	
http://syriaca.org/work/303	bib303-9	ms Paris, Bibliothèque nationale, syr. 309, f. 114v-140v	bib303-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 82	
