uri,shelfmark,hmml_project_number,country,city,holding_institution,repository,collection,support,hmml_genres,locus,height_cm,width_cm,layout,date_after,date_before
https://w3id.org/vhmml/readingRoom/view/123665,MGMT 00206,MGMT 00206,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Grammars,,,,"1 column, 16 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/123666,MGMT 00207,MGMT 00207,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian) | Psalters,,,,"1 column, 17 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/123667,MGMT 00208,MGMT 00208,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 16 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/123668,MGMT 00209,MGMT 00209,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Prayers | Calendars,,,,"1 column, 15 lines per page",1887,1887
https://w3id.org/vhmml/readingRoom/view/123669,MGMT 00210,MGMT 00210,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Commentaries,,,,"1 column, 16 lines per page",1828,1828
https://w3id.org/vhmml/readingRoom/view/123670,MGMT 00211,MGMT 00211,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Prayers | Prayer books,,,,"1 column, 12 lines per page",1899,1899
https://w3id.org/vhmml/readingRoom/view/123671,MGMT 00212,MGMT 00212,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian) | Prayers,,,,"1 column, 17-18 lines per page",1960,1960
https://w3id.org/vhmml/readingRoom/view/123672,MGMT 00213,MGMT 00213,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,28.3,20.5,"1 column, 16 lines per page",1962,1962
https://w3id.org/vhmml/readingRoom/view/123673,MGMT 00214,MGMT 00214,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 18 lines per page",1956,1956
https://w3id.org/vhmml/readingRoom/view/123674,MGMT 00215 A,MGMT 00215,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),pages 6-50,25.0,18.0,"1 column, 19 lines per page",1970,1970
https://w3id.org/vhmml/readingRoom/view/123674,MGMT 00215 B,MGMT 00215,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),pages 60-69,,,"1 column, 21 lines per page",1969,1969
https://w3id.org/vhmml/readingRoom/view/123676,MGMT 00217,MGMT 00217,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical texts,,,,"1 column, 20 lines per page",1963,1963
https://w3id.org/vhmml/readingRoom/view/123677,MGMT 00218,MGMT 00218,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 14 lines per page",1961,1961
https://w3id.org/vhmml/readingRoom/view/123678,MGMT 00219,MGMT 00219,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 20 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/123679,MGMT 00220 A,MGMT 00220,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian) | Sermons,pages 1-46,,,"1 column, 16-22 lines per page",1919,1919
https://w3id.org/vhmml/readingRoom/view/123679,MGMT 00220 B,MGMT 00220,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian) | Sermons,pages 48-82,,,"1 column, 23-24 lines per page",1925,1925
https://w3id.org/vhmml/readingRoom/view/123680,MGMT 00221,MGMT 00221,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 19 lines per page",1886,1886
https://w3id.org/vhmml/readingRoom/view/123681,MGMT 00222,MGMT 00222,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Sermons | Hymns | Hagiographies,,,,"1 column, 16 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/123682,MGMT 00223,MGMT 00223,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Prayers | Liturgical texts,,,,"1 column, 14 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/124184,MS 1,CFMM 00001,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Bibles,,,,"2 columns, 48 lines per page",1702,1718
https://w3id.org/vhmml/readingRoom/view/124189,MS 108,CFMM 00108,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Commentaries,,,,"2 columns, 32 lines per page",1900,1910
https://w3id.org/vhmml/readingRoom/view/124190,MS 109,CFMM 00109,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Commentaries | Sermons,,,,"2 columns, 30 lines per page",1500,1600
https://w3id.org/vhmml/readingRoom/view/124191,MS 110,CFMM 00110,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Commentaries | Sermons,,,,"2 columns, 25 lines per page",1600,1800
https://w3id.org/vhmml/readingRoom/view/124200,MS 119,CFMM 00119,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Commentaries,,,,"1 column, 22 lines per page",1891,1891
https://w3id.org/vhmml/readingRoom/view/124206,MS 125,CFMM 00125,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Sermons,,,,"1 column, 17 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/124207,MS 126,CFMM 00126,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Bibles,,,,"1 column, 16 lines per page",1600,1700
https://w3id.org/vhmml/readingRoom/view/124214,MS 544,CFMM 00544,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1-3 columns, 34 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/124215,MS 545,CFMM 00545,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 21 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/124216,MS 546,CFMM 00546,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 22 lines per page",1879,1879
https://w3id.org/vhmml/readingRoom/view/124217,MS 547,CFMM 00547,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 24 lines per page",1923,1923
https://w3id.org/vhmml/readingRoom/view/124218,MS 548,CFMM 00548,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"2 columns, 16 lines per page",1891,1891
https://w3id.org/vhmml/readingRoom/view/124219,MS 549,CFMM 00549,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 21 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/124220,MS 550,CFMM 00550,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 23 lines per page",1945,1945
https://w3id.org/vhmml/readingRoom/view/124221,MS 551,CFMM 00551,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,1 column 26 lines per page,1955,1955
https://w3id.org/vhmml/readingRoom/view/124222,MS 552,CFMM 00552,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 24 lines per page",1924,1924
https://w3id.org/vhmml/readingRoom/view/124223,MS 553,CFMM 00553,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Scientific works,,,,"1 column, 20 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/124225,MS 555,CFMM 00555,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Scientific works,,,,"1 column, 17 lines per page",1964,1964
https://w3id.org/vhmml/readingRoom/view/124229,MS 559,CFMM 00559,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Scientific works | Magical texts,,,,"1 column, 18 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/124230,MS 561,CFMM 00561,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Liturgical books (Eastern Christian) | Scientific works | Magical texts,,,,"1 column, 14 lines per page",1676,1677
https://w3id.org/vhmml/readingRoom/view/124232,MS 563,CFMM 00563,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Scientific works | Magical texts,,,,"1 column, 17 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/124491,281,DIYR 00201,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1942,1942
https://w3id.org/vhmml/readingRoom/view/124493,206; 1/20,DIYR 00203,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1600,1800
https://w3id.org/vhmml/readingRoom/view/124495,1/21,DIYR 00205,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,1 column,1700,1900
https://w3id.org/vhmml/readingRoom/view/124496,225; 11/3,DIYR 00206,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Prayer books | Prayers | Religious rules and constitutions | Magical texts | Liturgical texts | Hagiographies | Psalters | Hymns | Sermons | Bibles | Poems,pages 1-820,,,"1 column, 10 lines per page",1899,1901
https://w3id.org/vhmml/readingRoom/view/124497,211; 11/17,DIYR 00207,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1646,1647
https://w3id.org/vhmml/readingRoom/view/124498,208,DIYR 00208,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,1col.,1800,1900
https://w3id.org/vhmml/readingRoom/view/124500,,DIYR 00210,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1500,1700
https://w3id.org/vhmml/readingRoom/view/124501,DIYR 00211,DIYR 00211,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1700,1800
https://w3id.org/vhmml/readingRoom/view/124503,DIYR 00213,DIYR 00213,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1700,1900
https://w3id.org/vhmml/readingRoom/view/124510,220,DIYR 00220,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,,1756,1757
https://w3id.org/vhmml/readingRoom/view/124511,8/13; 96,DIYR 00221,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/124512,3/19; 92,DIYR 00223,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Prayer books,,,,1 column,1899,1899
https://w3id.org/vhmml/readingRoom/view/124513,9/10; 99; 201,DIYR 00224,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,1 column,1700,1800
https://w3id.org/vhmml/readingRoom/view/124514,83; 9/8; 209,DIYR 00226,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,,1906,1906
https://w3id.org/vhmml/readingRoom/view/124516,78,DIYR 00228,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1789,1789
https://w3id.org/vhmml/readingRoom/view/124518,105,DIYR 00230,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1857,1857
https://w3id.org/vhmml/readingRoom/view/124522,10/15; 222; 108,DIYR 00234,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1849,1849
https://w3id.org/vhmml/readingRoom/view/124523,6/17; 23,DIYR 00235,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1635,1636
https://w3id.org/vhmml/readingRoom/view/124524,,DIYR 00236,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1800,1900
https://w3id.org/vhmml/readingRoom/view/124525,,DIYR 00237,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/124529,135; 241 A,DIYR 00241,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Historical works | Sermons | Liturgical texts | Lectionaries | Hagiographies | Fables,fol. 4r-26v,,,"1 column, 20 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/124529,135; 241 B,DIYR 00241,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Historical works | Sermons | Liturgical texts | Lectionaries | Hagiographies | Fables,fol. 28r-34r,,,"1 column, 19-20 lines per page",1935,1935
https://w3id.org/vhmml/readingRoom/view/124529,135; 241 C,DIYR 00241,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Historical works | Sermons | Liturgical texts | Lectionaries | Hagiographies | Fables,fol. 35r-46v,,,"1 column, 21 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/124529,135; 241 D,DIYR 00241,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Historical works | Sermons | Liturgical texts | Lectionaries | Hagiographies | Fables,fol. 50r-124r,,,"1 column, 21 lines per page",1934,1934
https://w3id.org/vhmml/readingRoom/view/124529,135; 241 E,DIYR 00241,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Historical works | Sermons | Liturgical texts | Lectionaries | Hagiographies | Fables,fol. 126r-190v,,,"1 column, 20 lines per page",1907,1907
https://w3id.org/vhmml/readingRoom/view/124530,242; 7/13; 279,DIYR 00242,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Hagiographies,,,,,1707,1708
https://w3id.org/vhmml/readingRoom/view/124531,243,DIYR 00243,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,,1619,1620
https://w3id.org/vhmml/readingRoom/view/124532,10/17; 232,DIYR 00244,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1700,1900
https://w3id.org/vhmml/readingRoom/view/124533,DIYR 00245,DIYR 00245,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1700,1900
https://w3id.org/vhmml/readingRoom/view/124534,6/22; 218,DIYR 00246,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1400,1600
https://w3id.org/vhmml/readingRoom/view/124535,8/18; 141,DIYR 00247,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,,1925,1925
https://w3id.org/vhmml/readingRoom/view/124538,6/4; 303,DIYR 00250,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1752,1752
https://w3id.org/vhmml/readingRoom/view/124539,DIYR 00251,DIYR 00251,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,1 column,1702,1702
https://w3id.org/vhmml/readingRoom/view/124540,6/13; 303,DIYR 00252,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1752,1752
https://w3id.org/vhmml/readingRoom/view/124541,DIYR 00253,DIYR 00253,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1600,1800
https://w3id.org/vhmml/readingRoom/view/124544,6/1; 315,DIYR 00256,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1870,1870
https://w3id.org/vhmml/readingRoom/view/124545,,DIYR 00257,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/124546,294; 4/28,DIYR 00258,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1746,1746
https://w3id.org/vhmml/readingRoom/view/124548,309,DIYR 00260,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1755,1756
https://w3id.org/vhmml/readingRoom/view/124550,4/27; 295,DIYR 00262,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1746,1746
https://w3id.org/vhmml/readingRoom/view/124551,4/39; 318,DIYR 00263,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1949,1949
https://w3id.org/vhmml/readingRoom/view/124552,10/11; 307,DIYR 00264,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/124553,265,DIYR 00265,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,,1902,1902
https://w3id.org/vhmml/readingRoom/view/124556,268,DIYR 00268,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,,1865,1865
https://w3id.org/vhmml/readingRoom/view/124558,DIYR 00270,DIYR 00270,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,,1931,1935
https://w3id.org/vhmml/readingRoom/view/124561,DIYR 00273,DIYR 00273,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1500,1600
https://w3id.org/vhmml/readingRoom/view/124564,DIYR 00276,DIYR 00276,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1736,1738
https://w3id.org/vhmml/readingRoom/view/124566,14-May,DIYR 00278,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1934,1934
https://w3id.org/vhmml/readingRoom/view/124568,DIYR 00280,DIYR 00280,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1764,1764
https://w3id.org/vhmml/readingRoom/view/124569,,DIYR 00281,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1655,1656
https://w3id.org/vhmml/readingRoom/view/124570,282; 314,DIYR 00282,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1860,1861
https://w3id.org/vhmml/readingRoom/view/124571,284,DIYR 00284,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1942,1943
https://w3id.org/vhmml/readingRoom/view/124572,308,DIYR 00285,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1868,1868
https://w3id.org/vhmml/readingRoom/view/124573,286,DIYR 00286,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,,1800,2000
https://w3id.org/vhmml/readingRoom/view/124574,287; 3/4; 51,DIYR 00287,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Sermons,,,,1 column,1626,1627
https://w3id.org/vhmml/readingRoom/view/124575,6/18; 288; 305,DIYR 00288,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,1 column,1743,1744
https://w3id.org/vhmml/readingRoom/view/124576,57; 1/8; 76,DIYR 00289,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1751,1751
https://w3id.org/vhmml/readingRoom/view/124578,DIYR 00291,DIYR 00291,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1728,1729
https://w3id.org/vhmml/readingRoom/view/124580,293,DIYR 00293,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1791,1791
https://w3id.org/vhmml/readingRoom/view/124581,DIYR 00294,DIYR 00294,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1600,1800
https://w3id.org/vhmml/readingRoom/view/124582,295,DIYR 00295,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1700,1900
https://w3id.org/vhmml/readingRoom/view/124583,9/2,DIYR 00296,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Grammars,,,,,1724,1725
https://w3id.org/vhmml/readingRoom/view/124584,198; 29; 6/6,DIYR 00297,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/124585,140; 8/12; 80,DIYR 00298,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1746,1747
https://w3id.org/vhmml/readingRoom/view/124586,61; 4/10,DIYR 00299,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1636,1636
https://w3id.org/vhmml/readingRoom/view/124587,67; 3/10,DIYR 00300,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Canon law,,,,1 column,1684,1685
https://w3id.org/vhmml/readingRoom/view/124720,MS 252,CFMM 00252,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Sermons | Liturgical books (Eastern Christian),,,,"1 column, 22 lines per page",1904,1904
https://w3id.org/vhmml/readingRoom/view/124723,MS 255,CFMM 00255,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 21 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/124728,MS 260,CFMM 00260,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 22 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/124729,MS 261,CFMM 00261,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 20 lines per page",1757,1758
https://w3id.org/vhmml/readingRoom/view/124730,MS 262,CFMM 00262,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 10 lines per page",1815,1816
https://w3id.org/vhmml/readingRoom/view/124731,MS 263,CFMM 00263,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 21 lines per page",1600,1800
https://w3id.org/vhmml/readingRoom/view/124733,MS 265,CFMM 00265,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 16 lines per page",1500,1700
https://w3id.org/vhmml/readingRoom/view/124734,MS 266,CFMM 00266,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,,1911,1911
https://w3id.org/vhmml/readingRoom/view/124735,MS 267,CFMM 00267,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,,,,,"1 column, 19 lines per page",1916,1916
https://w3id.org/vhmml/readingRoom/view/124739,MS 467,CFMM 00467,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 30 lines per page",1400,1600
https://w3id.org/vhmml/readingRoom/view/124740,MS 468,CFMM 00468,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"2 columns, 25 lines per page",1500,1700
https://w3id.org/vhmml/readingRoom/view/124741,MS 469,CFMM 00469,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1-2 columns, 24 lines per page",1400,1600
https://w3id.org/vhmml/readingRoom/view/124742,MS 470,CFMM 00470,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 34 lines per page",1600,1800
https://w3id.org/vhmml/readingRoom/view/124743,MS 471,CFMM 00471,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"2 columns, 29 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/124744,MS 472,CFMM 00472,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"2 columns, 29 lines per page",1907,1907
https://w3id.org/vhmml/readingRoom/view/124745,MS 473,CFMM 00473,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"2 columns, 21 lines per page",1895,1895
https://w3id.org/vhmml/readingRoom/view/124746,MS 474,CFMM 00474,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 17 lines per page",1842,1843
https://w3id.org/vhmml/readingRoom/view/124747,MS 475,CFMM 00475,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"2 columns, 18 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/124748,MS 476,CFMM 00476,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 24 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/124749,MS 477,CFMM 00477,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 27 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/124750,MS 478,CFMM 00478,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 12 lines per page",1901,1901
https://w3id.org/vhmml/readingRoom/view/124751,MS 479,CFMM 00479,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"2 columns, 22 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/124753,MS 482,CFMM 00482,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 18 lines per page",1595,1596
https://w3id.org/vhmml/readingRoom/view/124754,MS 483,CFMM 00483,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 18-34 lines per page",1600,1700
https://w3id.org/vhmml/readingRoom/view/124755,MS 484,CFMM 00484,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 23-30 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/124756,MS 485,CFMM 00485,Turkey,Mardin,,Church of the Forty Martyrs,CFMM,PAPER,Dictionaries,,,,"1 column, 19-31 lines per page",1700,1800
